Country Name,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),A woman can sign a contract in the same way as a man (1=yes; 0=no),A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),A woman can work in an industrial job in the same way as a man (1=yes; 0=no),A woman has the same rights to remarry as a man (1=yes; 0=no),"Access to anti-retroviral drugs, female (%)","Access to anti-retroviral drugs, male (%)",Account (% age 15+),"Account, female (% age 15+)","Account, male (% age 15+)",Borrowed any money (% age 15+),Borrowed any money from a formal financial institution or using a mobile money account (% age 15+),"Borrowed any money from a formal financial institution or using a mobile money account, female (% age 15+)","Borrowed any money from a formal financial institution or using a mobile money account, male (% age 15+)","Borrowed any money, female (% age 15+)","Borrowed any money, male (% age 15+)",Borrowed for health or medical purposes (% age 15+),"Borrowed for health or medical purposes, female (% age 15+)","Borrowed for health or medical purposes, male (% age 15+)",Borrowed from a formal financial institution (% age 15+),"Borrowed from a formal financial institution, female (% age 15+)","Borrowed from a formal financial institution, male (% age 15+)",Borrowed from a savings club (% age 15+),"Borrowed from a savings club, female (% age 15+)","Borrowed from a savings club, male (% age 15+)",Borrowed from family or friends (% age 15+),"Borrowed from family or friends, female (% age 15+)","Borrowed from family or friends, male (% age 15+)","Can use account at a bank or financial institution without help if opened (% without an account, age 15+)",Coming up with emergency funds in 30 days: not possible (% age 15+),"Coming up with emergency funds in 30 days: not possible, female (% age 15+)","Coming up with emergency funds in 30 days: not possible, male (% age 15+)",Coming up with emergency funds in 30 days: possible (% age 15+),Coming up with emergency funds in 30 days: possible and not difficult at all (% age 15+),"Coming up with emergency funds in 30 days: possible and not difficult at all, female (% age 15+)","Coming up with emergency funds in 30 days: possible and not difficult at all, male (% age 15+)",Coming up with emergency funds in 30 days: possible and not difficult or somewhat difficult (% age 15+),"Coming up with emergency funds in 30 days: possible and not difficult or somewhat difficult, female (% age 15+)","Coming up with emergency funds in 30 days: possible and not difficult or somewhat difficult, male (% age 15+)",Coming up with emergency funds in 30 days: possible and somewhat difficult (% age 15+),"Coming up with emergency funds in 30 days: possible and somewhat difficult, female (% age 15+)","Coming up with emergency funds in 30 days: possible and somewhat difficult, male (% age 15+)",Coming up with emergency funds in 30 days: possible and very difficult (% age 15+),"Coming up with emergency funds in 30 days: possible and very difficult, female (% age 15+)","Coming up with emergency funds in 30 days: possible and very difficult, male (% age 15+)","Coming up with emergency funds in 30 days: possible, female (% age 15+)","Coming up with emergency funds in 30 days: possible, male (% age 15+)",Coming up with emergency funds in 7 days: possible (% age 15+),Coming up with emergency funds in 7 days: possible and not difficult (% age 15+),Coming up with emergency funds in 7 days: possible and not difficult or somewhat difficult (% age 15+),"Coming up with emergency funds in 7 days: possible and not difficult or somewhat difficult, female (% age 15+)","Coming up with emergency funds in 7 days: possible and not difficult or somewhat difficult, male (% age 15+)","Coming up with emergency funds in 7 days: possible and not difficult, female (% age 15+)","Coming up with emergency funds in 7 days: possible and not difficult, male (% age 15+)",Coming up with emergency funds in 7 days: possible and somewhat difficult (% age 15+),"Coming up with emergency funds in 7 days: possible and somewhat difficult, female (% age 15+)","Coming up with emergency funds in 7 days: possible and somewhat difficult, male (% age 15+)",Coming up with emergency funds in 7 days: possible and very difficult (% age 15+),"Coming up with emergency funds in 7 days: possible and very difficult, female (% age 15+)","Coming up with emergency funds in 7 days: possible and very difficult, male (% age 15+)","Coming up with emergency funds in 7 days: possible, female (% age 15+)","Coming up with emergency funds in 7 days: possible, male (% age 15+)",Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),"Death rate, crude (per 1,000 people)",Dismissal of pregnant workers is prohibited (1=yes; 0=no),"Employers, female (% of female employment) (modeled ILO estimate)","Employers, male (% of male employment) (modeled ILO estimate)","Employers, total (% of total employment) (modeled ILO estimate)",Employment in agriculture (% of total employment) (modeled ILO estimate),"Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)",Employment in industry (% of total employment) (modeled ILO estimate),"Employment in industry, female (% of female employment) (modeled ILO estimate)","Employment in industry, male (% of male employment) (modeled ILO estimate)",Employment in services (% of total employment) (modeled ILO estimate),"Employment in services, female (% of female employment) (modeled ILO estimate)","Employment in services, male (% of male employment) (modeled ILO estimate)","Employment to population ratio, 15+, female (%) (modeled ILO estimate)","Employment to population ratio, 15+, female (%) (national estimate)","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","Employment to population ratio, 15+, male (%) (national estimate)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","Employment to population ratio, 15+, total (%) (national estimate)","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (national estimate)","Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, male (%) (national estimate)","Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, total (%) (national estimate)",Female share of employment in senior and middle management (%),"Fertility rate, total (births per woman)",Financial institution account (% age 15+),"Financial institution account, female (% age 15+)","Financial institution account, male (% age 15+)",First financial institution account ever was opened to receive a wage payment (% age 15+),First financial institution account ever was opened to receive a wage payment or money from the government (% age 15+),First financial institution ever account was opened to receive money from the government (% age 15+),GDP (current US$),GDP growth (annual %),GDP per capita (Current US$),GDP per capita (constant 2010 US$),"GNI per capita, Atlas method (current US$)","GNI per capita, PPP (current international $)","GNI, Atlas method (current US$)",Has access to the Internet (% age 15+),Has an inactive account (% age 15+),"Has an inactive account, female (% age 15+)","Has an inactive account, male (% age 15+)","ID ownership, female (% age 15+)","ID ownership, male (% age 15+)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Incidence of HIV, ages 15-24, male (per 1,000 uninfected male population ages 15-24)","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)","Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)","Inflation, consumer prices (annual %)","Intentional homicides (per 100,000 people)","Intentional homicides, female (per 100,000 female)","Intentional homicides, male (per 100,000 male)","Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)","Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)","Labor force participation rate for ages 15-24, male (%) (national estimate)","Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)","Labor force participation rate for ages 15-24, total (%) (national estimate)","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","Labor force participation rate, female (% of female population ages 15+) (national estimate)","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15+) (national estimate)","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","Labor force participation rate, total (% of total population ages 15+) (national estimate)","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",Labor force with advanced education (% of total working-age population with advanced education),"Labor force with advanced education, female (% of female working-age population with advanced education)","Labor force with advanced education, male (% of male working-age population with advanced education)",Labor force with basic education (% of total working-age population with basic education),"Labor force with basic education, female (% of female working-age population with basic education)","Labor force with basic education, male (% of male working-age population with basic education)",Labor force with intermediate education (% of total working-age population with intermediate education),"Labor force with intermediate education, female (% of female working-age population with intermediate education)","Labor force with intermediate education, male (% of male working-age population with intermediate education)","Labor force, female","Labor force, female (% of total labor force)","Labor force, male","Labor force, total",Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),Length of paid maternity leave (calendar days),Length of paid parental leave for father (calendar days),Length of paid parental leave for mother (calendar days),Length of paid paternity leave (calendar days),Length of paid shared parental leave (calendar days),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Literacy rate, adult female (% of females ages 15 and above)","Literacy rate, adult male (% of males ages 15 and above)","Literacy rate, adult total (% of people ages 15 and above)","Literacy rate, youth female (% of females ages 15-24)","Literacy rate, youth male (% of males ages 15-24)","Literacy rate, youth total (% of people ages 15-24)",Made a digital in-store merchant payment for the first time after COVID-19 started (% age 15+),"Made a digital in-store merchant payment for the first time after COVID-19 started (% who made a digital in-store payment, age 15+)",Made a digital in-store merchant payment: using a mobile phone (% age 15+),"Made a digital in-store merchant payment: using a mobile phone, female (% age 15+)","Made a digital in-store merchant payment: using a mobile phone, male (% age 15+)",Made a digital merchant payment (% age 15+),Made a digital merchant payment for the first time after COVID-19 started (% age 15+),"Made a digital merchant payment for the first time after COVID-19 started (% who made a digital merchant payment, age 15+)","Made a digital merchant payment, female (% age 15+)","Made a digital merchant payment, male (% age 15+)",Made a digital online payment for an online purchase for the first time after COVID-19 started (% age 15+),Made a digital payment (% age 15+),"Made a digital payment, female (% age 15+)","Made a digital payment, male (% age 15+)",Made a utility payment (% age 15+),"Made a utility payment, female (% age 15+)","Made a utility payment, male (% age 15+)",Made a utility payment: using an account for the first time after COVID-19 started (% age 15+),Made or received a digital payment (% age 15+),"Made or received a digital payment, female (% age 15+)","Made or received a digital payment, male (% age 15+)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, infant (per 1,000 live births)","Mortality rate, infant, female (per 1,000 live births)","Mortality rate, infant, male (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, under-5, female (per 1,000 live births)","Mortality rate, under-5, male (per 1,000 live births)",Most worrying financial issue: money for old age (% age 15+),"Most worrying financial issue: money for old age, female (% age 15+)","Most worrying financial issue: money for old age, male (% age 15+)",Most worrying financial issue: money to pay for monthly expenses or bills (% age 15+),"Most worrying financial issue: money to pay for monthly expenses or bills, female (% age 15+)","Most worrying financial issue: money to pay for monthly expenses or bills, male (% age 15+)",Most worrying financial issue: paying for medical costs in case of a serious illness or accident (% age 15+),"Most worrying financial issue: paying for medical costs in case of a serious illness or accident, female (% age 15+)","Most worrying financial issue: paying for medical costs in case of a serious illness or accident, male (% age 15+)",Most worrying financial issue: paying school or education fees (% age 15+),"Most worrying financial issue: paying school or education fees, female (% age 15+)","Most worrying financial issue: paying school or education fees, male (% age 15+)",No account because financial institutions are too far away (% age 15+),"No account because financial institutions are too far away (% without an account, age 15+)",No account because financial services are too expensive (% age 15+),"No account because financial services are too expensive (% without an account, age 15+)",No account because of a lack of necessary documentation (% age 15+),"No account because of a lack of necessary documentation (% without an account, age 15+)",No account because of a lack of trust in financial institutions (% age 15+),"No account because of a lack of trust in financial institutions (% without an account, age 15+)",No account because of insufficient funds (% age 15+),"No account because of insufficient funds (% without an account, age 15+)",No account because of religious reasons (% age 15+),"No account because of religious reasons (% without an account, age 15+)",No account because someone in the family has one (% age 15+),"No account because someone in the family has one (% without an account, age 15+)",Number of infant deaths,"Number of infant deaths, female","Number of infant deaths, male",Number of stillbirths,"Number of under-five deaths, female","Number of under-five deaths, male",Own a mobile phone (% age 15+),Owns a credit card (% age 15+),"Owns a credit card, female (% age 15+)","Owns a credit card, male (% age 15+)",Owns a debit card (% age 15+),"Owns a debit card, female (% age 15+)","Owns a debit card, male (% age 15+)",Owns a debit or credit card (% age 15+),"Owns a debit or credit card, female (% age 15+)","Owns a debit or credit card, male (% age 15+)",Paid leave is available to fathers (1=yes; 0=no),Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),"Part time employment, female (% of total female employment)","Part time employment, male (% of total male employment)","Part time employment, total (% of total employment)","Population, female","Population, female (% of total)","Population, male","Population, total",Proportion of seats held by women in national parliaments (%),Ratio of female to male labor force participation rate (%) (modeled ILO estimate),Ratio of female to male labor force participation rate (%) (national estimate),Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),Ratio of female to male youth unemployment rate (%) (national estimate),Received a public sector pension (% age 15+),"Received a public sector pension, female (% age 15+)","Received a public sector pension, male (% age 15+)",Received digital payments (% age 15+),"Received digital payments, female (% age 15+)","Received digital payments, male (% age 15+)",Received domestic remittances (% age 15+),"Received domestic remittances, female (% age 15+)","Received domestic remittances, male (% age 15+)",Received government payments (% age 15+),"Received government payments, female (% age 15+)","Received government payments, male (% age 15+)",Received government transfer (% age 15+),Received government transfer or pension (% age 15+),"Received government transfer or pension, female (% age 15+)","Received government transfer or pension, male (% age 15+)","Received government transfer, female (% age 15+)","Received government transfer, male (% age 15+)","Received payments for the sale of agricultural products, livestock, or crops (% age 15+)","Received payments for the sale of agricultural products, livestock, or crops, female (% age 15+)","Received payments for the sale of agricultural products, livestock, or crops, male (% age 15+)",Rural population (% of total population),Saved any money (% age 15+),"Saved any money, female (% age 15+)","Saved any money, male (% age 15+)",Saved at a financial institution (% age 15+),Saved at a financial institution or using a mobile money account (% age 15+),"Saved at a financial institution or using a mobile money account, female (% age 15+)","Saved at a financial institution or using a mobile money account, male (% age 15+)","Saved at a financial institution, female (% age 15+)","Saved at a financial institution, male (% age 15+)",Saved for old age (% age 15+),"Saved for old age, female (% age 15+)","Saved for old age, male (% age 15+)",Saved using a savings club or a person outside the family (% age 15+),"Saved using a savings club or a person outside the family, female (% age 15+)","Saved using a savings club or a person outside the family, male (% age 15+)","Self-employed, female (% of female employment) (modeled ILO estimate)","Self-employed, male (% of male employment) (modeled ILO estimate)","Self-employed, total (% of total employment) (modeled ILO estimate)",Sent domestic remittances (% age 15+),"Sent domestic remittances, female (% age 15+)","Sent domestic remittances, male (% age 15+)",Sent or received domestic remittances (% age 15+),"Sent or received domestic remittances, female (% age 15+)","Sent or received domestic remittances, male (% age 15+)","Share of youth not in education, employment or training, female (% of female youth population)","Share of youth not in education, employment or training, male (% of male youth population)","Share of youth not in education, employment or training, total (% of youth population)","Stillbirth rate (per 1,000 total births)","Survival to age 65, female, (% of cohort)","Survival to age 65, male, (% of cohort)",The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),The government administers 100% of maternity leave benefits (1=yes; 0=no),The law prohibits discrimination in employment based on gender (1=yes; 0=no),The mandatory retirement age for men and women is the same (1=yes; 0=no),There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),There is legislation on sexual harassment in employment (1=yes; 0=no),There is legislation specifically addressing domestic violence (1=yes; 0=no),There is paid parental leave (1=yes; 0=no),"Time-related underemployment, female (% of employment)","Time-related underemployment, male (% of employment)",Unemployment with advanced education (% of total labor force with advanced education),"Unemployment with advanced education, female (% of female labor force with advanced education)","Unemployment with advanced education, male (% of male labor force with advanced education)",Unemployment with basic education (% of total labor force with basic education),"Unemployment with basic education, female (% of female labor force with basic education)","Unemployment with basic education, male (% of male labor force with basic education)",Unemployment with intermediate education (% of total labor force with intermediate education),"Unemployment with intermediate education, female (% of female labor force with intermediate education)","Unemployment with intermediate education, male (% of male labor force with intermediate education)","Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, female (% of female labor force) (national estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (national estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (national estimate)","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",Urban population (% of total population),Used a mobile phone or the internet to buy something online (% age 15+),"Used a mobile phone or the internet to buy something online, female (% age 15+)","Used a mobile phone or the internet to buy something online, male (% age 15+)",Used a mobile phone or the internet to pay bills (% age 15+),"Used a mobile phone or the internet to pay bills, female (% age 15+)","Used a mobile phone or the internet to pay bills, male (% age 15+)",Used a mobile phone or the internet to send money (% age 15+),"Used a mobile phone or the internet to send money, female (% age 15+)","Used a mobile phone or the internet to send money, male (% age 15+)","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","Vulnerable employment, male (% of male employment) (modeled ILO estimate)","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",Withdrew money from a financial institution account 2 or more times a month (% age 15+),"Withdrew money from a financial institution account 2 or more times a month (% who had withdrawn money, age 15+)",Women Business and the Law Index Score (scale 1-100),"Women, Business and the Law: Entrepreneurship Indicator Score (scale 1-100)","Women, Business and the Law: Marriage Indicator Score (scale 1-100)","Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","Women, Business and the Law: Pay Indicator Score (scale 1-100)","Women, Business and the Law: Pension Indicator Score (scale 1-100)","Women, Business and the Law: Workplace Indicator Score (scale 1-100)","Worried about not being able to pay for medical costs in case of a serious illness or accident: not worried at all, female (% age 15+)","Worried about not being able to pay for medical costs in case of a serious illness or accident: not worried at all, male (% age 15+)",Worried about not being able to pay for medical costs in case of a serious illness or accident: somewhat worried (% age 15+),"Worried about not being able to pay for medical costs in case of a serious illness or accident: somewhat worried, female (% age 15+)","Worried about not being able to pay for medical costs in case of a serious illness or accident: somewhat worried, male (% age 15+)",Worried about not being able to pay for medical costs in case of a serious illness or accident: very worried (% age 15+),"Worried about not being able to pay for medical costs in case of a serious illness or accident: very worried, female (% age 15+)","Worried about not being able to pay for medical costs in case of a serious illness or accident: very worried, male (% age 15+)",Worried about not being able to pay school fees or fees for education: not worried at all (% age 15+),"Worried about not being able to pay school fees or fees for education: not worried at all, female (% age 15+)","Worried about not being able to pay school fees or fees for education: not worried at all, male (% age 15+)",Worried about not being able to pay school fees or fees for education: somewhat worried (% age 15+),"Worried about not being able to pay school fees or fees for education: somewhat worried, female (% age 15+)","Worried about not being able to pay school fees or fees for education: somewhat worried, male (% age 15+)",Worried about not being able to pay school fees or fees for education: very worried (% age 15+),"Worried about not being able to pay school fees or fees for education: very worried, female (% age 15+)","Worried about not being able to pay school fees or fees for education: very worried, male (% age 15+)",Worried about not having enough money for monthly expenses or bills: not worried at all (% age 15+),"Worried about not having enough money for monthly expenses or bills: not worried at all, female (% age 15+)","Worried about not having enough money for monthly expenses or bills: not worried at all, male (% age 15+)",Worried about not having enough money for monthly expenses or bills: somewhat worried (% age 15+),"Worried about not having enough money for monthly expenses or bills: somewhat worried, female (% age 15+)","Worried about not having enough money for monthly expenses or bills: somewhat worried, male (% age 15+)",Worried about not having enough money for monthly expenses or bills: very worried (% age 15+),"Worried about not having enough money for monthly expenses or bills: very worried, female (% age 15+)","Worried about not having enough money for monthly expenses or bills: very worried, male (% age 15+)",Worried about not having enough money for old age: not worried at all (% age 15+),"Worried about not having enough money for old age: not worried at all, female (% age 15+)","Worried about not having enough money for old age: not worried at all, male (% age 15+)",Worried about not having enough money for old age: somewhat worried (% age 15+),"Worried about not having enough money for old age: somewhat worried, female (% age 15+)","Worried about not having enough money for old age: somewhat worried, male (% age 15+)",Worried about not having enough money for old age: very worried (% age 15+),"Worried about not having enough money for old age: very worried, female (% age 15+)","Worried about not having enough money for old age: very worried, male (% age 15+)",Continent_Asia,Continent_Europe,Continent_North America,Continent_South America
Australia,1.0,1.0,1.0,1.0,1.0,,,99.32,100.0,98.59,67.0,57.29,59.4,55.01,68.28,65.62,7.97,8.37,7.54,57.29,59.4,55.01,,,,16.44,17.86,14.91,,3.54,3.35,3.74,96.46,65.44,63.12,67.94,84.48,85.87,82.98,19.04,22.75,15.03,11.98,10.78,13.29,96.65,96.26,95.56,58.04,74.75,74.99,74.48,56.41,59.79,16.71,18.58,14.69,20.81,22.03,19.5,97.03,93.98,1.0,6.7,1.0,4.056806,7.437546,5.844841,2.425497,1.747069,3.032528,18.76054,7.98562,28.4013,78.81398,90.26733,68.56617,58.146,58.16,66.941,66.96,62.478,62.48,62.25,62.23,59.542,59.53,60.863,60.85,38.2,1.7,99.32,100.0,98.59,,,,1550000000000.0,2.236212439,60444.50236,59339.68435,57170.0,55330.0,1470000000000.0,93.79,0.07,0.13,0.0,,,95.0,93.0,0.02,0.04,0.01,0.07,2.863910422,0.744567483,0.375382838,1.09576279,69.02,69.02,68.142,68.15,68.57,68.58,61.216,61.23,74.756,70.624,70.64,82.904,65.85,65.85,78.818,76.59,75.48,77.99,39.38,31.44,49.05,69.62,66.12,72.29,6513059.0,47.16996191,7294648.0,13807641.0,1.0,0.0,0.0,0.0,14.0,126.0,85.4,81.3,83.3,,,,,,,,,44.05,46.4,41.51,,,,,,,97.43,98.63,96.14,79.56,82.91,75.95,,98.95,99.87,97.96,,3.2,2.9,3.4,3.7,3.4,4.0,29.21,31.69,26.54,11.11,11.77,10.39,17.24,17.24,17.25,3.55,4.06,3.0,,,,,,,,,,,,,,,939.0,415.0,524.0,714.0,491.0,620.0,95.46,51.41,54.25,48.34,95.94,96.93,94.88,97.13,98.16,96.03,1.0,1.0,,,,12936002.0,50.35799615,12752077.0,25688079.0,31.12582781,86.67874943,86.67893545,77.72583201,77.78656126,23.87,27.79,19.66,86.52,88.5,84.37,,,,62.03,68.62,54.92,45.21,52.17,57.04,46.91,50.09,39.94,,,,13.638,82.98,83.67,82.24,69.17,69.17,69.92,68.37,69.92,68.37,56.65,57.84,55.35,,,,12.67559,20.09862,16.60156,,,,,,,,,,2.4,94.804253,92.926574,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.7,7.4,3.53,3.49,3.57,8.4,8.43,8.38,4.53,4.45,4.57,5.014,5.01,5.214,5.21,5.12,5.12,9.809,9.84,12.62,12.65,11.24,11.27,86.362,77.41,79.55,75.1,77.14,82.67,71.18,62.95,67.02,58.55,8.6187884,12.6610687,10.756704,87.3244,79.9014,83.39849,90.41,93.29,96.875,100.0,100.0,100.0,100.0,75.0,100.0,53.37,62.13,28.69,31.73,25.41,13.16,14.13,12.11,74.54,72.51,76.73,10.27,9.33,11.28,4.1,4.8,3.36,70.17,69.68,70.7,22.63,23.1,22.12,7.2,7.22,7.18,46.26,41.57,51.31,38.87,41.68,35.83,14.31,15.99,12.51,0,0,1,0
Austria,1.0,1.0,1.0,1.0,1.0,,,99.95,100.0,99.9,64.01,56.52,53.32,59.89,60.5,67.72,7.45,6.78,8.17,56.52,53.32,59.89,,,,14.4,10.45,18.57,,6.51,7.88,5.06,93.49,65.28,65.94,64.59,85.54,84.43,86.71,20.26,18.5,22.12,7.95,7.69,8.23,92.12,94.94,89.64,65.07,80.0,79.75,80.27,64.56,65.62,14.92,15.18,14.65,9.64,7.99,11.38,87.74,91.64,1.0,10.3,1.0,2.185308,6.098235,4.273553,3.734066,3.397694,4.029965,25.62526,12.22419,37.4139,70.64068,84.37811,58.55613,52.495,52.5,62.497,62.11,57.38,57.2,45.766,45.67,54.287,52.15,50.148,48.99,34.3,1.48,99.95,100.0,99.9,,,,480000000000.0,4.556850913,53637.70571,45238.39071,52760.0,60230.0,472000000000.0,91.35,0.32,0.62,0.0,,,85.0,95.0,,,,,2.766666667,0.728529507,0.88281288,0.569332063,51.58,52.1,60.777,59.11,56.309,55.7,55.915,56.09,73.497,66.654,66.43,82.015,61.16,61.15,77.788,76.77,77.38,76.19,38.08,30.32,49.93,62.0,57.56,66.19,2193148.0,46.76800116,2496306.0,4689420.0,1.0,112.0,0.0,0.0,30.0,365.0,83.8,78.8,81.23902439,,,,,,,,,15.69,14.5,16.95,,,,,,,99.23,98.79,99.69,84.52,82.4,86.77,,99.3,98.93,99.69,,3.0,2.7,3.2,3.7,3.3,4.0,28.44,28.55,28.32,12.65,14.08,11.14,20.9,21.87,19.87,4.35,3.68,5.06,,,,,,,,,,,,,,,251.0,111.0,140.0,207.0,136.0,172.0,93.81,58.99,57.09,60.99,95.54,95.38,95.71,97.72,97.43,98.03,1.0,1.0,64.13,34.49,48.37,4548093.0,50.78378567,4407703.0,8955797.0,40.43715847,83.8884388,84.43474334,105.5628395,104.9277825,23.9,24.78,22.97,58.18,57.29,59.12,,,,45.17,43.89,46.52,23.09,39.84,38.0,41.79,18.99,27.42,,,,41.005,92.0,91.98,92.02,66.67,66.67,69.95,63.2,69.95,63.2,74.2,73.79,74.64,,,,9.395616,13.81903,11.75631,,,,,,,10.34,14.07,12.26,2.4,93.190064,86.806294,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.69,2.35,4.14,4.18,4.1,14.35,13.05,15.55,6.04,6.26,5.87,6.116,6.4,6.236,6.51,6.18,6.46,11.272,12.35,10.678,11.77,10.942,12.04,58.995,63.89,63.79,64.0,61.57,62.69,60.38,36.29,34.14,38.57,7.210356,7.720796,7.482756,90.60439,86.18102,88.24369,74.65,86.42,96.875,100.0,100.0,100.0,100.0,75.0,100.0,47.5,54.15,22.92,23.28,22.54,12.02,15.11,8.74,63.37,63.95,62.75,8.31,7.68,8.98,4.43,4.67,4.19,67.03,65.93,68.19,13.87,13.66,14.08,8.27,10.19,6.24,45.41,43.58,47.34,32.36,33.47,31.19,9.17,8.88,9.48,0,1,0,0
